"","year","category","winner","entity","budget","company","country","director","genre","gross","rating","released","runtime"
"3704",2014,"MUSIC (Original Song)",FALSE,"The Lego Movie",6e+07,"Warner Bros.","Australia","Phil Lord","Animation",257760692,"PG","2014-02-07",100
"3705",2014,"MUSIC (Original Song)",TRUE,"Selma",2e+07,"Path<e9>","UK","Ava DuVernay","Biography",52076908,"PG-13","2015-01-09",128
"3706",2014,"MUSIC (Original Song)",FALSE,"Beyond the Lights",7e+06,"Black Entertainment Television (BET)","USA","Gina Prince-Bythewood","Drama",14618727,"PG-13","2014-11-14",116
"3707",2014,"MUSIC (Original Song)",FALSE,"Glen Campbell...I'll Be Me",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708",2014,"MUSIC (Original Song)",FALSE,"Begin Again",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709",2014,"BEST PICTURE",FALSE,"American Sniper",58800000,"Warner Bros.","USA","Clint Eastwood","Action",350126372,"R","2015-01-16",133
"3710",2014,"BEST PICTURE",TRUE,"Birdman or (The Unexpected Virtue of Ignorance)",1.8e+07,"New Regency Pictures","USA","Alejandro Gonz<e1>lez I<f1><e1>rritu","Comedy",42340598,"R","2014-11-14",119
"3711",2014,"BEST PICTURE",FALSE,"Boyhood",4e+06,"IFC Productions","USA","Richard Linklater","Drama",25379975,"R","2014-08-15",165
"3712",2014,"BEST PICTURE",FALSE,"The Grand Budapest Hotel",2.5e+07,"Fox Searchlight Pictures","USA","Wes Anderson","Adventure",59100318,"R","2014-03-28",99
"3713",2014,"BEST PICTURE",FALSE,"The Imitation Game",1.4e+07,"Black Bear Pictures","UK","Morten Tyldum","Biography",91125683,"PG-13","2014-12-25",114
"3714",2014,"BEST PICTURE",FALSE,"Selma",2e+07,"Path<e9>","UK","Ava DuVernay","Biography",52076908,"PG-13","2015-01-09",128
"3715",2014,"BEST PICTURE",FALSE,"The Theory of Everything",1.5e+07,"Working Title Films","UK","James Marsh","Biography",35893537,"PG-13","2014-11-26",123
"3716",2014,"BEST PICTURE",FALSE,"Whiplash",3300000,"Bold Films","USA","Damien Chazelle","Drama",13092000,"R","2015-01-23",107
"3717",2014,"PRODUCTION DESIGN",TRUE,"The Grand Budapest Hotel",2.5e+07,"Fox Searchlight Pictures","USA","Wes Anderson","Adventure",59100318,"R","2014-03-28",99
"3718",2014,"PRODUCTION DESIGN",FALSE,"The Imitation Game",1.4e+07,"Black Bear Pictures","UK","Morten Tyldum","Biography",91125683,"PG-13","2014-12-25",114
"3719",2014,"PRODUCTION DESIGN",FALSE,"Interstellar",1.65e+08,"Paramount Pictures","USA","Christopher Nolan","Adventure",188020017,"PG-13","2014-11-07",169
"3720",2014,"PRODUCTION DESIGN",FALSE,"Into the Woods",5e+07,"Lucamar Productions","USA","Rob Marshall","Adventure",128002372,"PG","2014-12-25",125
"3721",2014,"PRODUCTION DESIGN",FALSE,"Mr. Turner",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",2014,"SHORT FILM (Animated)",FALSE,"The Bigger Picture",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723",2014,"SHORT FILM (Animated)",FALSE,"The Dam Keeper",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724",2014,"SHORT FILM (Animated)",TRUE,"Feast",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725",2014,"SHORT FILM (Animated)",FALSE,"Me and My Moulton",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726",2014,"SHORT FILM (Animated)",FALSE,"A Single Life",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3727",2014,"SHORT FILM (Live Action)",FALSE,"Aya",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3728",2014,"SHORT FILM (Live Action)",FALSE,"Boogaloo and Graham",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3729",2014,"SHORT FILM (Live Action)",FALSE,"Butter Lamp (La Lampe Au Beurre De Yak)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730",2014,"SHORT FILM (Live Action)",FALSE,"Parvaneh",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731",2014,"SHORT FILM (Live Action)",TRUE,"The Phone Call",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732",2014,"SOUND EDITING",TRUE,"American Sniper",58800000,"Warner Bros.","USA","Clint Eastwood","Action",350126372,"R","2015-01-16",133
"3733",2014,"SOUND EDITING",FALSE,"Birdman or (The Unexpected Virtue of Ignorance)",1.8e+07,"New Regency Pictures","USA","Alejandro Gonz<e1>lez I<f1><e1>rritu","Comedy",42340598,"R","2014-11-14",119
"3734",2014,"SOUND EDITING",FALSE,"The Hobbit: The Battle of the Five Armies",2.5e+08,"New Line Cinema","New Zealand","Peter Jackson","Adventure",255119788,"PG-13","2014-12-17",144
"3735",2014,"SOUND EDITING",FALSE,"Interstellar",1.65e+08,"Paramount Pictures","USA","Christopher Nolan","Adventure",188020017,"PG-13","2014-11-07",169
"3736",2014,"SOUND EDITING",FALSE,"Unbroken",6.5e+07,"3 Arts Entertainment","USA","Angelina Jolie","Biography",115637895,"PG-13","2014-12-25",137
"3737",2014,"SOUND MIXING",FALSE,"American Sniper",58800000,"Warner Bros.","USA","Clint Eastwood","Action",350126372,"R","2015-01-16",133
"3738",2014,"SOUND MIXING",FALSE,"Birdman or (The Unexpected Virtue of Ignorance)",1.8e+07,"New Regency Pictures","USA","Alejandro Gonz<e1>lez I<f1><e1>rritu","Comedy",42340598,"R","2014-11-14",119
"3739",2014,"SOUND MIXING",FALSE,"Interstellar",1.65e+08,"Paramount Pictures","USA","Christopher Nolan","Adventure",188020017,"PG-13","2014-11-07",169
"3740",2014,"SOUND MIXING",FALSE,"Unbroken",6.5e+07,"3 Arts Entertainment","USA","Angelina Jolie","Biography",115637895,"PG-13","2014-12-25",137
"3741",2014,"SOUND MIXING",TRUE,"Whiplash",3300000,"Bold Films","USA","Damien Chazelle","Drama",13092000,"R","2015-01-23",107
"3742",2014,"VISUAL EFFECTS",FALSE,"Captain America: The Winter Soldier",1.7e+08,"Marvel Entertainment","USA","Anthony Russo","Action",259766572,"PG-13","2014-04-04",136
"3743",2014,"VISUAL EFFECTS",FALSE,"Dawn of the Planet of the Apes",1.7e+08,"Chernin Entertainment","USA","Matt Reeves","Action",208545589,"PG-13","2014-07-11",130
"3744",2014,"VISUAL EFFECTS",FALSE,"Guardians of the Galaxy",1.7e+08,"Marvel Studios","USA","James Gunn","Action",333176600,"PG-13","2014-08-01",121
"3745",2014,"VISUAL EFFECTS",TRUE,"Interstellar",1.65e+08,"Paramount Pictures","USA","Christopher Nolan","Adventure",188020017,"PG-13","2014-11-07",169
"3746",2014,"VISUAL EFFECTS",FALSE,"X-Men: Days of Future Past",2e+08,"Twentieth Century Fox Film Corporation","USA","Bryan Singer","Action",233921534,"PG-13","2014-05-23",132
"3747",2014,"WRITING (Adapted Screenplay)",FALSE,"American Sniper",58800000,"Warner Bros.","USA","Clint Eastwood","Action",350126372,"R","2015-01-16",133
"3748",2014,"WRITING (Adapted Screenplay)",TRUE,"The Imitation Game",1.4e+07,"Black Bear Pictures","UK","Morten Tyldum","Biography",91125683,"PG-13","2014-12-25",114
"3749",2014,"WRITING (Adapted Screenplay)",FALSE,"Inherent Vice",2e+07,"Ghoulardi Film Company","USA","Paul Thomas Anderson","Comedy",8110975,"R","2015-01-09",148
"3750",2014,"WRITING (Adapted Screenplay)",FALSE,"The Theory of Everything",1.5e+07,"Working Title Films","UK","James Marsh","Biography",35893537,"PG-13","2014-11-26",123
"3751",2014,"WRITING (Adapted Screenplay)",FALSE,"Whiplash",3300000,"Bold Films","USA","Damien Chazelle","Drama",13092000,"R","2015-01-23",107
"3752",2014,"WRITING (Original Screenplay)",TRUE,"Birdman or (The Unexpected Virtue of Ignorance)",1.8e+07,"New Regency Pictures","USA","Alejandro Gonz<e1>lez I<f1><e1>rritu","Comedy",42340598,"R","2014-11-14",119
"3753",2014,"WRITING (Original Screenplay)",FALSE,"Boyhood",4e+06,"IFC Productions","USA","Richard Linklater","Drama",25379975,"R","2014-08-15",165
"3754",2014,"WRITING (Original Screenplay)",FALSE,"Foxcatcher",2.4e+07,"Annapurna Pictures","USA","Bennett Miller","Biography",12096300,"R","2015-01-16",134
"3755",2014,"WRITING (Original Screenplay)",FALSE,"The Grand Budapest Hotel",2.5e+07,"Fox Searchlight Pictures","USA","Wes Anderson","Adventure",59100318,"R","2014-03-28",99
"3756",2014,"WRITING (Original Screenplay)",FALSE,"Nightcrawler",8500000,"Bold Films","USA","Dan Gilroy","Crime",32381218,"R","2014-10-31",118
"3757",2014,"JEAN HERSHOLT HUMANITARIAN AWARD",TRUE,"Harry Belafonte",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758",2014,"HONORARY AWARD",TRUE,"To Jean-Claude Carrière, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759",2014,"HONORARY AWARD",TRUE,"To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",2014,"HONORARY AWARD",TRUE,"To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3761",2014,"GORDON E. SAWYER AWARD",TRUE,"David Winchester Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3762",2014,"SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit)",TRUE,"To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3763",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To IAIN NEIL for the optical design, and to ANDRÉ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766",2014,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3769",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To MAGNUS WRENNINGE for leading the design and development of Field3D.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781",2014,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3782",2014,"AWARD OF COMMENDATION",TRUE,"To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783",2015,"ACTOR IN A LEADING ROLE",FALSE,"Bryan Cranston",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784",2015,"ACTOR IN A LEADING ROLE",FALSE,"Matt Damon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785",2015,"ACTOR IN A LEADING ROLE",TRUE,"Leonardo DiCaprio",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786",2015,"ACTOR IN A LEADING ROLE",FALSE,"Michael Fassbender",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3787",2015,"ACTOR IN A LEADING ROLE",FALSE,"Eddie Redmayne",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3788",2015,"ACTOR IN A SUPPORTING ROLE",FALSE,"Christian Bale",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3789",2015,"ACTOR IN A SUPPORTING ROLE",FALSE,"Tom Hardy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790",2015,"ACTOR IN A SUPPORTING ROLE",FALSE,"Mark Ruffalo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791",2015,"ACTOR IN A SUPPORTING ROLE",TRUE,"Mark Rylance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3792",2015,"ACTOR IN A SUPPORTING ROLE",FALSE,"Sylvester Stallone",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3793",2015,"ACTRESS IN A LEADING ROLE",FALSE,"Cate Blanchett",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3794",2015,"ACTRESS IN A LEADING ROLE",TRUE,"Brie Larson",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795",2015,"ACTRESS IN A LEADING ROLE",FALSE,"Jennifer Lawrence",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3796",2015,"ACTRESS IN A LEADING ROLE",FALSE,"Charlotte Rampling",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3797",2015,"ACTRESS IN A LEADING ROLE",FALSE,"Saoirse Ronan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3798",2015,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Jennifer Jason Leigh",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799",2015,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Rooney Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3800",2015,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Rachel McAdams",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801",2015,"ACTRESS IN A SUPPORTING ROLE",TRUE,"Alicia Vikander",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3802",2015,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Kate Winslet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803",2015,"ANIMATED FEATURE FILM",FALSE,"Anomalisa",8e+06,"Harmonius Claptrap","USA","Duke Johnson","Animation",3442820,"R","2016-02-05",90
"3804",2015,"ANIMATED FEATURE FILM",FALSE,"Boy and the World",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805",2015,"ANIMATED FEATURE FILM",TRUE,"Inside Out",1.75e+08,"Pixar Animation Studios","USA","Pete Docter","Animation",356461711,"PG","2015-06-19",95
"3806",2015,"ANIMATED FEATURE FILM",FALSE,"Shaun the Sheep Movie",2.5e+07,"StudioCanal","UK","Mark Burton","Animation",19375982,"PG","2015-08-05",85
"3807",2015,"ANIMATED FEATURE FILM",FALSE,"When Marnie Was There",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808",2015,"CINEMATOGRAPHY",FALSE,"Carol",11800000,"The Weinstein Company","UK","Todd Haynes","Drama",12711491,"R","2016-01-15",118
"3809",2015,"CINEMATOGRAPHY",FALSE,"The Hateful Eight",4.4e+07,"Visiona Romantica","USA","Quentin Tarantino","Crime",54117416,"R","2015-12-30",167
"3810",2015,"CINEMATOGRAPHY",FALSE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3811",2015,"CINEMATOGRAPHY",TRUE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3812",2015,"CINEMATOGRAPHY",FALSE,"Sicario",3e+07,"Black Label Media","USA","Denis Villeneuve","Action",46889293,"R","2015-10-02",121
"3813",2015,"COSTUME DESIGN",FALSE,"Carol",11800000,"The Weinstein Company","UK","Todd Haynes","Drama",12711491,"R","2016-01-15",118
"3814",2015,"COSTUME DESIGN",FALSE,"Cinderella",9.5e+07,"Allison Shearmur Productions","USA","Kenneth Branagh","Drama",201151353,"PG","2015-03-13",105
"3815",2015,"COSTUME DESIGN",FALSE,"The Danish Girl",1.5e+07,"Working Title Films","UK","Tom Hooper","Biography",12706393,"R","2016-01-22",119
"3816",2015,"COSTUME DESIGN",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3817",2015,"COSTUME DESIGN",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",2015,"DIRECTING",FALSE,"The Big Short",2.8e+07,"Plan B Entertainment","USA","Adam McKay","Biography",70259870,"R","2015-12-23",130
"3819",2015,"DIRECTING",FALSE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3820",2015,"DIRECTING",TRUE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821",2015,"DIRECTING",FALSE,"Room",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",2015,"DIRECTING",FALSE,"Spotlight",2e+07,"Participant Media","USA","Tom McCarthy","Crime",45055776,"R","2015-11-20",128
"3823",2015,"DOCUMENTARY (Feature)",TRUE,"Amy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",2015,"DOCUMENTARY (Feature)",FALSE,"Cartel Land",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3825",2015,"DOCUMENTARY (Feature)",FALSE,"The Look of Silence",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3826",2015,"DOCUMENTARY (Feature)",FALSE,"What Happened, Miss Simone?",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3827",2015,"DOCUMENTARY (Feature)",FALSE,"Winter on Fire: Ukraine's Fight for Freedom",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828",2015,"DOCUMENTARY (Short Subject)",FALSE,"Body Team 12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829",2015,"DOCUMENTARY (Short Subject)",FALSE,"Chau, beyond the Lines",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830",2015,"DOCUMENTARY (Short Subject)",FALSE,"Claude Lanzmann: Spectres of the Shoah",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831",2015,"DOCUMENTARY (Short Subject)",TRUE,"A Girl in the River: The Price of Forgiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832",2015,"DOCUMENTARY (Short Subject)",FALSE,"Last Day of Freedom",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833",2015,"FILM EDITING",FALSE,"The Big Short",2.8e+07,"Plan B Entertainment","USA","Adam McKay","Biography",70259870,"R","2015-12-23",130
"3834",2015,"FILM EDITING",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3835",2015,"FILM EDITING",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",2015,"FILM EDITING",FALSE,"Spotlight",2e+07,"Participant Media","USA","Tom McCarthy","Crime",45055776,"R","2015-11-20",128
"3837",2015,"FILM EDITING",FALSE,"Star Wars: The Force Awakens",2.45e+08,"Lucasfilm","USA","J.J. Abrams","Action",936662225,"PG-13","2015-12-18",136
"3838",2015,"FOREIGN LANGUAGE FILM",FALSE,"Embrace of the Serpent",1400000,"Buffalo Films","Colombia","Ciro Guerra","Adventure",1329249,"NOT RATED","2015-05-25",125
"3839",2015,"FOREIGN LANGUAGE FILM",FALSE,"Mustang",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840",2015,"FOREIGN LANGUAGE FILM",TRUE,"Son of Saul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3841",2015,"FOREIGN LANGUAGE FILM",FALSE,"Theeb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842",2015,"FOREIGN LANGUAGE FILM",FALSE,"A War",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3843",2015,"MAKEUP AND HAIRSTYLING",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3844",2015,"MAKEUP AND HAIRSTYLING",FALSE,"The 100-Year-Old Man Who Climbed out the Window and Disappeared",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845",2015,"MAKEUP AND HAIRSTYLING",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846",2015,"MUSIC (Original Score)",FALSE,"Bridge of Spies",4e+07,"DreamWorks","USA","Steven Spielberg","Drama",72313754,"PG-13","2015-10-16",142
"3847",2015,"MUSIC (Original Score)",FALSE,"Carol",11800000,"The Weinstein Company","UK","Todd Haynes","Drama",12711491,"R","2016-01-15",118
"3848",2015,"MUSIC (Original Score)",TRUE,"The Hateful Eight",4.4e+07,"Visiona Romantica","USA","Quentin Tarantino","Crime",54117416,"R","2015-12-30",167
"3849",2015,"MUSIC (Original Score)",FALSE,"Sicario",3e+07,"Black Label Media","USA","Denis Villeneuve","Action",46889293,"R","2015-10-02",121
"3850",2015,"MUSIC (Original Score)",FALSE,"Star Wars: The Force Awakens",2.45e+08,"Lucasfilm","USA","J.J. Abrams","Action",936662225,"PG-13","2015-12-18",136
"3851",2015,"MUSIC (Original Song)",FALSE,"Fifty Shades of Grey",4e+07,"Focus Features","USA","Sam Taylor-Johnson","Drama",166167230,"R","2015-02-13",125
"3852",2015,"MUSIC (Original Song)",FALSE,"Racing Extinction",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853",2015,"MUSIC (Original Song)",FALSE,"Youth",0,"Indigo Film","Italy","Paolo Sorrentino","Comedy",2698509,"R","2015-12-04",124
"3854",2015,"MUSIC (Original Song)",FALSE,"The Hunting Ground",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855",2015,"MUSIC (Original Song)",TRUE,"Spectre",2.45e+08,"B24","UK","Sam Mendes","Action",200074175,"PG-13","2015-11-06",148
"3856",2015,"BEST PICTURE",FALSE,"The Big Short",2.8e+07,"Plan B Entertainment","USA","Adam McKay","Biography",70259870,"R","2015-12-23",130
"3857",2015,"BEST PICTURE",FALSE,"Bridge of Spies",4e+07,"DreamWorks","USA","Steven Spielberg","Drama",72313754,"PG-13","2015-10-16",142
"3858",2015,"BEST PICTURE",FALSE,"Brooklyn",1.1e+07,"Wildgaze Films","UK","John Crowley","Drama",38317535,"PG-13","2015-11-25",117
"3859",2015,"BEST PICTURE",FALSE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3860",2015,"BEST PICTURE",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3861",2015,"BEST PICTURE",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3862",2015,"BEST PICTURE",FALSE,"Room",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3863",2015,"BEST PICTURE",TRUE,"Spotlight",2e+07,"Participant Media","USA","Tom McCarthy","Crime",45055776,"R","2015-11-20",128
"3864",2015,"PRODUCTION DESIGN",FALSE,"Bridge of Spies",4e+07,"DreamWorks","USA","Steven Spielberg","Drama",72313754,"PG-13","2015-10-16",142
"3865",2015,"PRODUCTION DESIGN",FALSE,"The Danish Girl",1.5e+07,"Working Title Films","UK","Tom Hooper","Biography",12706393,"R","2016-01-22",119
"3866",2015,"PRODUCTION DESIGN",TRUE,"Mad Max: Fury Road",1.5e+08,"Warner Bros. Pictures","Australia","George Miller","Action",153636354,"R","2015-05-15",120
"3867",2015,"PRODUCTION DESIGN",FALSE,"The Martian",1.08e+08,"Twentieth Century Fox Film Corporation","UK","Ridley Scott","Adventure",228433663,"PG-13","2015-10-02",144
"3868",2015,"PRODUCTION DESIGN",FALSE,"The Revenant",NA,NA,NA,NA,NA,NA,NA,NA,NA
